"tid";"hastagname"
729099001362964480;"NJforBernie"
729099114420436992;"TrumpInLynden"
729099114420436992;"trumpwa"
729099501126885376;"TrumpInLynden"
729099501126885376;"trumpwa"
729099599944671233;"TrumpInLynden"
729099599944671233;"trumpwa"
729102312875003904;"TrumpInLynden"
729102312875003904;"trumpwa"
729102567486029824;"TrumpInLynden"
729102567486029824;"trumpwa"
729104053087571968;"TrumpInLynden"
729104488288555012;"TrumpInLynden"
729104488288555012;"trumpwa"
729104861636104193;"TrumpInLynden"
729104861636104193;"trumpwa"
729105181346963456;"TrumpInLynden"
729105181346963456;"trumpwa"
729105854205591552;"TrumpInLynden"
729106658069094401;"TrumpInLynden"
729107813134307328;"TrumpInLynden"
729107813134307328;"trumpwa"
729108015601713152;"TrumpInLynden"
729108015601713152;"trumpwa"
729109215772483584;"NHPrimary"
729109480772796418;"TrumpInLynden"
729109480772796418;"trumpwa"
729109521482850305;"NHPrimary"
729110075365728256;"TrumpInLynden"
729110075365728256;"trumpwa"
729113513155665921;"TrumpInLynden"
729113513155665921;"trumpwa"
729113768937062400;"INEdChat"
729113768937062400;"INLegis"
729118479668772864;"QuidProQuo"
729119501325848576;"mapoli"
729132345513660417;"LeadRight2016"
729204873145782272;"Bernie2016"
729204873145782272;"IACaucus"
729204873145782272;"Iowa"
729204873145782272;"IowaCaucus"
729246686963453952;"NHPrimary"
729247180251271168;"NHPrimary"
729273104610959362;"NHPrimary"
729277215574208512;"MothersDay"
729282637215506433;"phillymomproud"
729284438325010432;"iacaucus"
729285155454631936;"MoLeg"
729285271968096257;"Bernie2016"
729285271968096257;"Hillary2016"
729285271968096257;"iacaucus"
729285271968096257;"IAcaucus2016"
729285271968096257;"IowaCaucus"
729285720033009665;"iacaucus"
729286916806303744;"iacaucus"
729291290848956416;"HappyMothersDay"
729291565760270336;"MoLeg"
729293282878967810;"moleg"
729294803062554626;"MISenate"
729298029602340865;"MTP"
729300251836813312;"MTP"
729309806356389888;"HB2"
729317547644997632;"mothersday"
729318139498991618;"Bernie2016"
729318139498991618;"CaucusForBernie"
729318139498991618;"FeelTheBern"
729318139498991618;"IACaucus"
729318139498991618;"Iowa"
729319378064412673;"Bernie2016"
729319378064412673;"BernieSanders"
729319378064412673;"Election2016"
729319378064412673;"HillaryClinton"
729319378064412673;"IACaucus"
729319378064412673;"ImWithHer"
729327173769695232;"ksed"
729327173769695232;"ksleg"
729327546228035586;"HappyMothersDay"
729328634842984448;"MothersDay"
729328963932192768;"ksleg"
729329789287325696;"copolitics"
729329789287325696;"tcot"
729333112153444356;"Bernie2016"
729333112153444356;"BernieSanders"
729333112153444356;"IACaucus"
729333112153444356;"Iowa"
729333112153444356;"IowaCaucus"
729336053576794113;"RJnow"
729339438984105984;"coleg"
729339438984105984;"copolitics"
729340378353176577;"INLegis"
729341521183518720;"HappyMothersDay"
729341521183518720;"MothersDay"
729341814298140672;"RJnow"
729345143921254402;"coleg"
729345143921254402;"copolitics"
729345143921254402;"gop"
729345143921254402;"tcot"
729345772924350466;"Bernie2016"
729345772924350466;"BernieSanders"
729345772924350466;"Election2016"
729345772924350466;"HillaryClinton"
729345772924350466;"IACaucus"
729345772924350466;"ImWithHer"
729348714251194372;"iacaucus"
729348714251194372;"Iowa"
729350168407990273;"iacaucus"
729351951117221888;"HappyMothersDay"
729353144472211456;"utpol"
729354289429237760;"MothersDay"
729355658772930560;"akleg"
729357080382066688;"Bernie2016"
729357080382066688;"BernieSanders"
729357080382066688;"Election2016"
729357080382066688;"HillaryClinton"
729357080382066688;"IACaucus"
729357080382066688;"ImWithHer"
729358990736556033;"MothersDay"
729370080077844480;"HappyMothersDay"
729375151905595393;"wyomingites"
729375151905595393;"wypol"
729377259639820288;"caspercollege"
729377259639820288;"uwyo"
729377259639820288;"wypol"
729382781478785024;"wycaucus"
729382781478785024;"wyleg"
729382781478785024;"wypol"
729387388787625984;"Bernie2016"
729387388787625984;"BernieSanders"
729387388787625984;"Election2016"
729387388787625984;"HillaryClinton"
729387388787625984;"IACaucus"
729387388787625984;"ImWithHer"
729388037659078656;"KyDerby"
729388277837508608;"KyDerby"
729390399631036416;"NationalBurgerMonth"
729390729898950657;"HappyMothersDay"
729392601778921472;"MothersDay"
729404734935830531;"Bernie2016"
729404734935830531;"IACaucus"
729410002323116034;"Bernie2016"
729410002323116034;"BernieSanders"
729410002323116034;"Election2016"
729410002323116034;"HillaryClinton"
729410002323116034;"IACaucus"
729410002323116034;"ImWithHer"
729411861578420224;"INLegis"
729416247608283137;"MothersDay"
729426529999048704;"MothersDay"
729443913552039937;"Bernie2016"
729443913552039937;"BernieSanders"
729443913552039937;"Election2016"
729443913552039937;"HillaryClinton"
729443913552039937;"IACaucus"
729443913552039937;"ImWithHer"
729445959382487040;"INLegis"
729453193730658307;"ksed"
729453193730658307;"kstate"
729459225731047424;"txlege"
729461336405516288;"MothersDay"
729461336405516288;"Ohio"
729462156194811904;"WANDmothersday"
729466011351572481;"NHPrimary"
729468963688697856;"Bernie2016"
729468963688697856;"IACaucus"
729468963688697856;"IowaCaucus"
729473491246796801;"iacaucus"
729473491246796801;"Iowa"
729474186662514688;"Bernie2016"
729474186662514688;"BernieSanders"
729474186662514688;"Election2016"
729474186662514688;"HillaryClinton"
729474186662514688;"IACaucus"
729474186662514688;"ImWithHer"
729493632437358593;"INLegis"
729494784922910720;"lagov"
729495909281599488;"iacaucus"
729500121092657152;"Bernie2016"
729500121092657152;"BernieSanders"
729500121092657152;"Election2016"
729500121092657152;"HillaryClinton"
729500121092657152;"IACaucus"
729500121092657152;"ImWithHer"
729534691926114305;"AKleg"
729567286210797568;"Bernie2016"
729567286210797568;"IACaucus"
729567286210797568;"Iowa"
729567286210797568;"IowaCaucus"
729587963487649794;"Election2016"
729587963487649794;"NHPrimary"
729609208853897216;"GOP"
729609208853897216;"jenniferrubin"
729609208853897216;"MattSchlapp"
729627666232512512;"Bernie2016"
729627666232512512;"CaucusForBernie"
729627666232512512;"FeelTheBern"
729627666232512512;"IACaucus"
729627666232512512;"Iowa"
729650080484102144;"LeadRight2016"
729656616983900160;"spice"
729657558844198913;"PASenate"
729658398648750081;"PAGovt"
729658398648750081;"PASenate"
729660125045264389;"PASenate"
729663198027112448;"moleg"
729663590874140672;"kyga16"
729665372131975168;"neleg"
729665372131975168;"SouthDakota"
729668028653309953;"pasenate"
729672039972343808;"KyDerby"
729672948525715456;"IA01"
729673084148584452;"IA01"
729673872312655876;"ksleg"
729674191990099969;"Bernie2016"
729674191990099969;"BernieSanders"
729674191990099969;"Election2016"
729674191990099969;"HillaryClinton"
729674191990099969;"IACaucus"
729674191990099969;"ImWithHer"
729674381606027264;"ksleg"
729676085751914500;"INLegis"
729677644028071936;"APAHM"
729679188098060288;"coleg"
729679188098060288;"copolitics"
729683428837339137;"highereducation"
729684744653385728;"NE02"
729684744653385728;"Nebraska"
729686124373905408;"RaiseTheWage"
729687967334170625;"mtnews"
729687967334170625;"mtpol"
729689224891518976;"vtpoli"
729689309889048577;"HolocaustRemembrance"
729689870512336896;"holocaust"
729689923217821697;"blm"
729689923217821697;"coleg"
729689923217821697;"copolitics"
729690751781748736;"Trump2016"
729690751781748736;"VoteTrump"
729690751781748736;"WVPrimary"
729691192707928068;"Holocaust"
729691263092543488;"NEPrimary"
729691263092543488;"Trump2016"
729691263092543488;"VoteTrump"
729691314657239040;"mapoli"
729691704966688769;"Holocaust"
729692930705903618;"Holocaust"
729693043524145152;"ksleg"
729693133101993984;"Bernie2016"
729693133101993984;"BernieSanders"
729693133101993984;"Election2016"
729693133101993984;"HillaryClinton"
729693133101993984;"IACaucus"
729693133101993984;"ImWithHer"
729693179813863425;"mtleg"
729693179813863425;"mtnews"
729693179813863425;"mtpol"
729693349226029056;"wipolitics"
729693396386775041;"mtnews"
729693396386775041;"mtpol"
729693426233409537;"MIhistory"
729693804450680832;"pasenate"
729693934146965508;"Holocaust"
729694203249184768;"ksleg"
729695718802395136;"Bernie2016"
729695718802395136;"BernieSanders"
729695718802395136;"IACaucus"
729695718802395136;"Iowa"
729695718802395136;"IowaCaucus"
729697030042468352;"AStateThatWorks"
729697355746836480;"tx2016"
729697475561295874;"coleg"
729697475561295874;"copolitics"
729698543225720832;"wvpol"
729700349569806337;"PACchecksPlease"
729701778858512384;"Michigan"
729702501969055744;"RaiseTheWage"
729702843918262272;"Election2016"
729702843918262272;"NHPrimary"
729706408371838976;"FlintWaterCrisis"
729707521166872577;"copolitics"
729707939737575424;"mapoli"
729708823846498305;"PASenate"
729709843372642304;"IACaucus"
729709953192185856;"LLCLoophole"
729710157089918978;"INLegis"
729710390863527936;"coleg"
729710390863527936;"primary"
729710390863527936;"sinedie"
729710571373789184;"AltFuel"
729710571373789184;"EVs"
729711731694395392;"DoYourJob"
729711731694395392;"SCOTUS"
729711731694395392;"wipolitics"
729711731694395392;"wisen"
729712761983242240;"LLCLoophole"
729713276758589440;"akleg"
729713672755384322;"coleg"
729713672755384322;"copolitics"
729713672755384322;"HB1267"
729715737741254656;"coleg"
729715737741254656;"copolitics"
729715737741254656;"SB213"
729715978917924869;"nhpolitics"
729716382808432641;"coleg"
729716382808432641;"copolitics"
729716382808432641;"HB1267"
729716630230433792;"Oregon"
729716630230433792;"orpol"
729716730826608640;"ksleg"
729716809067159552;"copolitics"
729716900809166848;"coleg"
729717111594029057;"pasenate"
729717703938822144;"Detroit"
729717703938822144;"muniland"
729718021737066496;"BREAKING"
729718992168980480;"betterblamebob"
729718992168980480;"ncgov"
729721715425615872;"coleg"
729721715425615872;"copolitics"
729722721190318080;"FITN"
729726399645401089;"ncpol"
729726438065250304;"hb2"
729726438065250304;"ncga"
729726438065250304;"wral"
729727108864413696;"ncpol"
729727108864413696;"RepealHB2"
729727585760862208;"coleg"
729727585760862208;"copolitics"
729727585760862208;"energy"
729727585760862208;"gop"
729727585760862208;"tcot"
729727817571831809;"Indiana"
729728666800902144;"lagov"
729728963766042624;"INLegis"
729730198346862592;"absofsteel"
729730198346862592;"fitn"
729730198346862592;"flatstomach"
729730198346862592;"noabs"
729730198346862592;"obliques"
729730198346862592;"sexyabs"
729730198346862592;"stomach"
729730499434950656;"wipolitics"
729731132258955264;"Bernie2016"
729731132258955264;"BernieSanders"
729731132258955264;"Election2016"
729731132258955264;"HillaryClinton"
729731132258955264;"IACaucus"
729731132258955264;"ImWithHer"
729733046677721088;"pasenate"
729733068735438848;"waleg"
729734337642430464;"NM"
729735302722523140;"VOTE2016"
729737466379309056;"NM"
729737466379309056;"nmpol"
729737673871642625;"waelex"
729737695312941056;"HB2"
729737695312941056;"NCPOL"
729737695312941056;"RepealHB2"
729737695312941056;"WeAreNotThis"
729737718603767810;"WeightLoss"
729739550373740545;"coleg"
729739550373740545;"copolitics"
729739550373740545;"gop"
729740208795623425;"copolitics"
729740252882022401;"NWHW"
729740494171836416;"mapoli"
729740667014914048;"akleg"
729741508199518208;"Indiana"
729742257155284993;"climate"
729742257155284993;"copolitics"
729742257155284993;"gop"
729742257155284993;"tcot"
729742553969352704;"coleg"
729742553969352704;"copolitics"
729744452529446912;"utpol"
729744737347854336;"coleg"
729745267998646274;"FoodNutrition"
729745746677927936;"HB2"
729746018384797696;"coleg"
729746018384797696;"copolitics"
729746390750924800;"coleg"
729746390750924800;"copolitics"
729746390750924800;"HB1462"
729747306350710785;"akleg"
729747306350710785;"Juneau"
729747306350710785;"PlannedParenthood"
729748035773796352;"INLegis"
729748294331736065;"exercise"
729748294331736065;"fitfam"
729748294331736065;"fitn"
729748294331736065;"help"
729748294331736065;"IARTG"
729748294331736065;"learn"
729748294331736065;"Tinyplatetinywaist"
729748294331736065;"workout"
729748560590184448;"coleg"
729748963298054144;"ncpol"
729748963298054144;"repealhb2"
729749198506201088;"DoYourJob"
729749198506201088;"WeNeedNine"
729750274542276608;"wipolitics"
729751490601078784;"kyga16"
729751868570804230;"ctpolitics"
729753239395045376;"coleg"
729753239395045376;"HB1461"
729753540646699008;"coleg"
729753540646699008;"copolitics"
729753540646699008;"HB1462"
729753976409890816;"SCOTUS"
729754270099181570;"NYSenate"
729755444932186112;"NYSenate"
729755569389600768;"coleg"
729755569389600768;"copolitics"
729755569389600768;"HB1466"
729756325064761344;"coleg"
729756378017849344;"akleg"
729756378017849344;"AllAboutTheBudget"
729757320624877569;"Bernie2016"
729757320624877569;"BernieSanders"
729757320624877569;"Election2016"
729757320624877569;"HillaryClinton"
729757320624877569;"IACaucus"
729757320624877569;"ImWithHer"
729757470831169536;"VP"
729757571364458497;"Job"
729757604193374209;"HB2"
729757740617371652;"HB2"
729757874042359810;"flapol"
729757874042359810;"sayfie"
729758034466119680;"NJ"
729759943876857856;"Statesmens2016"
729760395481645057;"akleg"
729761601629257728;"k12"
729761601629257728;"waedu"
729761944484327424;"TNGOP"
729761944484327424;"TNLeg"
729761951031676929;"NYSenate"
729763509395857408;"abq"
729764461926596608;"FITN"
729764461926596608;"nhpolitics"
729764743519444992;"coleg"
729764893574893570;"FoodNutrition"
729764893574893570;"WeightLoss"
729766711851929605;"INLegis"
729766747243450370;"pasenate"
729766860879745026;"DishonorCode"
729766860879745026;"rallypossum"
729767218892943360;"Bernie2016"
729767218892943360;"IACaucus"
729767686251544577;"coleg"
729767686251544577;"copolitics"
729767686251544577;"HB1461"
729768244458840064;"coleg"
729768244458840064;"copolitics"
729768244458840064;"gop"
729768244458840064;"tcot"
729768949861097472;"coleg"
729768949861097472;"copolitics"
729769342225764352;"pasenate"
729769512115970048;"akleg"
729769512115970048;"Juneau"
729770199138897920;"HB2"
729770199138897920;"ncpol"
729770199138897920;"RepealHB2"
729770727440797698;"waleg"
729772361214353410;"nmpol"
729772634360025089;"DPS"
729773374738735104;"wipolitics"
729773452647796737;"WeightLoss"
729774241785122824;"ksleg"
729774675199299584;"ksleg"
729774811451265024;"ksleg"
729776305005158400;"internship"
729776305005158400;"LoveLansing"
729776761777565698;"RNCinCLE"
729778126650281988;"NYS"
729779882318831617;"Bernie2016"
729779882318831617;"BernieSanders"
729779882318831617;"Election2016"
729779882318831617;"HillaryClinton"
729779882318831617;"IACaucus"
729779882318831617;"ImWithHer"
729781202085777408;"ksleg"
729781419472465921;"JJVA"
729782465309478912;"abq"
729782465309478912;"albuquerque"
729782465309478912;"newmexico"
729782465309478912;"nm"
729782465309478912;"nmpol"
729782852573765633;"ElectionFraud"
729782852573765633;"IACaucus"
729782852573765633;"ShenanigansALERT"
729783147429269505;"MilitaryAppreciationMonth"
729784964619866113;"ElectionFraud"
729784964619866113;"IACaucus"
729784964619866113;"ShenanigansALERT"
729785276030050306;"affordablehousing"
729785276030050306;"coleg"
729785654419308545;"INLegis"
729786049510055936;"coleg"
729786049510055936;"copolitics"
729786833169580032;"PromiseNeighborhood"
729786856301199360;"coleg"
729787540715229184;"ElectionFraud"
729787540715229184;"IACaucus"
729787540715229184;"ShenanigansALERT"
729787736547315712;"HappeningNow"
729787736547315712;"JewishAmericanHeritageMonth"
729788459414523905;"APIHeritage"
729788459414523905;"CA"
729788459414523905;"CAleg"
729788709374144512;"BrainTumorAwarenessMonth"
729789755370700800;"SmallBusinessWeek"
729790910196789248;"SCOTUS"
729790910196789248;"wipolitics"
729790910196789248;"wisen"
729790949841379328;"pasenate"
729791346559619072;"Bernie2016"
729791346559619072;"BernieSanders"
729791346559619072;"Election2016"
729791346559619072;"HillaryClinton"
729791346559619072;"IACaucus"
729791346559619072;"ImWithHer"
729791418328186880;"affordablehousing"
729791418328186880;"coleg"
729793839670525952;"WeightLoss"
729794370577178624;"coleg"
729794928272912384;"btv"
729794928272912384;"vtpoli"
729795251976568832;"SB1268"
729795251976568832;"SB1400"
729796339383578624;"IACaucus"
729796339383578624;"RobotRubio"
729796622947737600;"orleg"
729796622947737600;"orpol"
729797298516004864;"LNK"
729797298516004864;"Nebraska"
729797371891093504;"ksleg"
729797428140875776;"mtnews"
729797428140875776;"mtpol"
